date,USA,BRA,MEX,IND,GBR,ITA,FRA,ESP,COL,ARG,ZAF,IDN,UKR,TUR,CAN,CHL,BEL,HUN,ECU,BGR,PHL,BOL,CHE,JPN,BGD,TUN,MAR,GRC,GTM,SAU,HRV,KAZ,SRB,MDA,IRL,HND,PRY,SVN,GEO,AZE,LTU,ARM,DOM,DZA,NPL
2020-06-10,21718.0,33790.0,4883.0,10459.0,1184.0,202.0,625.0,314.0,1604.0,1226.0,2430.0,1240.0,536.0,922.0,490.0,5697.0,132.0,10.0,523.0,104.0,740.0,637.0,23.0,36.0,3190.0,0.0,71.0,10.0,355.0,3717.0,2.0,245.0,66.0,296.0,16.0,425.0,15.0,2.0,9.0,339.0,18.0,428.0,393.0,102.0,278.0
2020-06-11,22278.0,28692.0,4790.0,10930.0,1001.0,379.0,364.0,427.0,1530.0,1386.0,3147.0,979.0,691.0,987.0,412.0,5636.0,142.0,12.0,0.0,93.0,443.0,884.0,33.0,44.0,3187.0,0.0,29.0,20.0,340.0,3733.0,0.0,553.0,71.0,406.0,7.0,309.0,28.0,0.0,4.0,352.0,8.0,566.0,629.0,105.0,250.0
2020-06-12,25558.0,24282.0,5222.0,11458.0,1053.0,163.0,801.0,502.0,1646.0,1391.0,3359.0,1111.0,709.0,1195.0,461.0,6754.0,108.0,14.0,1338.0,105.0,612.0,764.0,19.0,61.0,3471.0,6.0,73.0,20.0,421.0,3921.0,0.0,0.0,73.0,366.0,12.0,463.0,24.0,2.0,12.0,336.0,5.0,612.0,571.0,109.0,448.0
2020-06-13,24157.0,21230.0,3494.0,11929.0,887.0,346.0,497.0,396.0,1888.0,1531.0,3809.0,1014.0,762.0,1459.0,341.0,8182.0,99.0,11.0,578.0,75.0,605.0,913.0,31.0,45.0,2856.0,1.0,82.0,4.0,509.0,3366.0,2.0,366.0,76.0,366.0,45.0,323.0,7.0,2.0,8.0,352.0,2.0,723.0,564.0,112.0,273.0
2020-06-14,18901.0,16794.0,4147.0,11502.0,807.0,338.0,390.0,323.0,2193.0,1282.0,4302.0,857.0,674.0,1562.0,302.0,6938.0,111.0,5.0,395.0,24.0,538.0,617.0,23.0,75.0,3141.0,2.0,101.0,9.0,354.0,3448.1428571428573,1.0,258.0,59.0,281.0,8.0,403.0,28.0,3.0,13.0,387.0,8.0,663.0,390.0,109.0,425.0
2020-06-15,20999.0,24617.0,3427.0,10667.0,1026.0,301.0,136.0,181.0,2124.0,1208.0,3495.0,1017.0,685.0,1592.0,377.0,5143.0,71.0,7.0,571.0,51.0,490.0,614.0,14.0,72.0,3099.0,14.0,92.0,13.0,427.0,3530.285714285714,2.0,696.0,57.0,139.0,18.0,320.0,7.0,1.0,15.0,367.0,4.0,397.0,309.0,112.0,451.0
2020-06-16,24549.0,36983.0,4599.0,10974.0,1077.0,210.0,663.0,219.0,1868.0,1374.0,2801.0,1106.0,673.0,1467.0,359.0,5013.0,55.0,1.0,621.0,112.0,361.0,810.0,23.0,42.0,3862.0,15.0,46.0,14.0,434.0,3612.4285714285716,1.0,350.0,59.0,375.0,13.0,478.0,7.0,3.0,0.0,338.0,1.0,425.0,415.0,116.0,380.0
2020-06-17,27050.0,30925.0,4930.0,12881.0,1000.0,328.0,489.0,355.0,2115.0,1393.0,4078.0,1031.0,777.0,1429.0,388.0,1900.0,89.0,1.0,547.0,89.0,457.0,802.0,33.0,46.0,4008.0,3.0,66.0,55.0,545.0,3694.5714285714284,3.0,335.0,96.0,478.0,7.0,643.0,5.0,4.0,9.0,329.0,5.0,544.0,419.0,121.0,586.0
2020-06-18,28227.0,25520.0,5662.0,13586.0,1020.0,331.0,586.0,585.0,3171.0,1958.0,3478.0,1331.0,847.0,1304.0,406.0,4475.0,104.0,1.0,607.0,132.0,561.0,814.0,13.0,69.0,3803.0,4.0,77.0,24.0,617.0,3776.714285714286,11.0,0.0,94.0,374.0,14.0,440.0,22.0,8.0,5.0,338.0,8.0,665.0,540.0,117.0,671.0
2020-06-19,31054.0,56059.0,5030.0,14516.0,982.0,24068.4,787.0,307.0,3059.0,2060.0,3825.0,1041.0,922.0,1214.0,388.0,6290.0,128.0,2.0,634.0,81.0,660.0,977.0,35.0,61.0,3243.0,14.0,539.0,10.0,641.0,3858.8571428571427,11.0,902.0,93.0,450.0,13.0,519.0,6.0,2.0,3.0,438.0,2.0,459.0,423.0,119.0,426.0
2020-06-20,31826.0,63523.0,4717.0,15403.0,666.0,264.0,619.0,363.0,2357.0,1634.0,4966.0,1226.0,860.0,1248.0,315.0,5355.0,74.0,5.0,0.0,117.0,941.0,1036.0,8.0,64.0,3240.0,10.0,226.0,19.0,246.0,3941.0,19.0,446.0,94.0,397.0,6.0,1048.0,26.0,6.0,2.0,471.0,6.0,551.0,710.0,127.0,331.0
2020-06-21,25836.0,39722.0,5343.0,14831.0,622.0,224.0,343.0,334.0,3019.0,1581.0,4621.0,862.0,746.0,1192.0,308.0,5607.0,0.0,8.0,909.0,33.0,652.0,876.0,49.0,55.0,3531.0,1.0,138.0,10.0,390.0,3379.0,18.0,507.0,91.0,247.0,5.0,463.0,17.0,1.0,8.0,491.0,3.0,560.0,899.0,140.0,421.0
2020-06-22,29801.0,28192.0,4577.0,14933.0,892.0,221.0,142.0,232.0,2531.0,2146.0,4288.0,954.0,695.0,1212.0,355.0,4608.0,0.0,8.0,0.0,79.0,630.0,1105.0,18.0,43.0,3480.0,2.0,195.0,21.0,624.0,3393.0,19.0,499.0,96.0,163.0,4.0,587.0,13.0,1.0,2.0,478.0,1.0,320.0,693.0,149.0,535.0
2020-06-23,38729.0,39527.0,6288.0,15968.0,882.0,113.0,698.0,248.0,2389.0,2272.0,4518.0,1051.0,845.0,1268.0,318.0,3804.0,260.0,5.0,1003.0,130.0,1143.0,896.0,22.0,57.0,3412.0,0.0,172.0,15.0,771.0,3139.0,30.0,534.0,102.0,351.0,8.0,587.0,30.0,13.0,3.0,508.0,2.0,418.0,566.0,156.0,538.0
2020-06-24,36251.0,41033.0,5437.0,16922.0,774.0,577.0,268.0,334.0,3541.0,2648.0,5688.0,1113.0,951.0,1492.0,320.0,3649.0,88.0,7.0,0.0,128.0,470.0,1098.0,44.0,96.0,3462.0,1.0,563.0,8.0,279.0,3123.0,22.0,520.0,143.0,364.0,5.0,628.0,106.0,7.0,3.0,590.0,1.0,711.0,695.0,172.0,629.0
2020-06-25,39299.0,41464.0,6104.0,17296.0,697.0,296.0,255.0,400.0,3486.0,2606.0,6579.0,1178.0,1002.0,1458.0,294.0,4648.0,109.0,9.0,1513.0,166.0,774.0,1016.0,52.0,82.0,3946.0,2.0,431.0,11.0,800.0,3372.0,95.0,465.0,137.0,375.0,9.0,795.0,41.0,6.0,3.0,547.0,1.0,771.0,510.0,197.0,434.0
2020-06-26,49046.0,44884.0,5441.0,18552.0,640.0,255.0,1263.0,419.0,3843.0,2886.0,6215.0,1240.0,1121.0,1396.0,327.0,4296.0,99.0,4.0,700.0,105.0,1004.0,920.0,58.0,105.0,3868.0,2.0,295.0,22.0,209.0,3938.0,56.0,569.0,193.0,323.0,9.0,628.0,142.0,11.0,2.0,517.0,3.0,759.0,623.0,240.0,593.0
2020-06-27,40754.0,36920.0,4410.0,19906.0,633.0,175.0,448.0,564.0,4149.0,2401.0,7210.0,1385.0,957.0,1372.0,402.0,4406.0,103.0,11.0,718.0,112.0,730.0,1253.0,69.0,92.0,3504.0,4.0,244.0,23.0,569.0,3927.0,85.0,0.0,227.0,304.0,23.0,1013.0,231.0,14.0,2.0,521.0,7.0,662.0,855.0,283.0,554.0
2020-06-28,42925.0,32883.0,4050.0,19459.0,395.0,174.0,40617.3,301.0,3178.0,2189.0,6334.0,1198.0,924.0,1356.0,313.0,4216.0,86.0,4.0,681.0,66.0,652.0,848.0,62.0,113.0,3809.0,1.0,175.0,10.0,533.0,3989.0,67.0,1008.0,254.0,170.0,2.0,1075.0,185.0,9.0,3.0,534.0,0.0,736.0,754.0,305.0,463.0
2020-06-29,41297.0,21550.0,3805.0,18522.0,604.0,126.0,645.0,200.0,3274.0,2335.0,6130.0,1082.0,682.0,1374.0,296.0,4017.0,66.0,3.0,410.0,140.0,983.0,601.0,35.0,110.0,4014.0,3.0,238.0,14.0,479.0,3943.0,34.0,492.0,242.0,107.0,23.0,736.0,64.0,4.0,2.0,544.0,0.0,482.0,443.0,298.0,476.0
2020-06-30,49825.0,39680.0,5432.0,18641.0,403.0,142.0,442.0,301.0,2803.0,2262.0,6945.0,1293.0,716.0,1293.0,334.0,3394.0,66.0,10.0,767.0,158.0,1076.0,1094.0,62.0,138.0,3682.0,2.0,243.0,19.0,687.0,3672.5,52.0,489.0,276.0,256.0,11.0,740.0,30.0,15.0,2.0,556.0,2.0,415.0,752.0,336.0,316.0
2020-07-01,49123.0,46825.0,5681.0,19160.0,60.0,182.0,990.0,388.0,4163.0,2667.0,8124.0,1385.0,670.0,1192.0,222.0,2650.0,82.0,2.0,1825.0,165.0,997.0,1008.0,137.0,127.0,3775.0,1.0,103.0,23.0,915.0,3402.0,54.0,999.0,272.0,285.0,4.0,704.0,39.0,13.0,3.0,588.0,5.0,523.0,819.0,365.0,482.0
2020-07-02,54943.0,44401.0,6741.0,20903.0,4.0,201.0,539.0,444.0,4101.0,2744.0,8728.0,1624.0,897.0,1186.0,349.0,2498.0,89.0,9.0,1211.0,161.0,294.0,1301.0,116.0,194.0,4019.0,3.0,333.0,26.0,1061.0,3383.0,81.0,1509.0,359.0,252.0,12.0,858.0,43.0,21.0,8.0,572.0,4.0,593.0,810.0,385.0,473.0
2020-07-03,51504.0,43040.0,6740.0,22771.0,502.0,223.0,539.0,442.0,3395.0,2845.0,9063.0,1301.0,884.0,1172.0,318.0,3548.0,129.0,6.0,1189.0,182.0,1531.0,1290.0,134.0,250.0,3114.0,3.0,319.0,28.0,1221.0,3755.5,96.0,3145.0,309.0,295.0,9.0,996.0,46.0,16.0,4.0,583.0,4.0,662.0,951.0,413.0,740.0
2020-07-04,45946.0,33567.0,6914.0,24850.0,624.0,235.0,358.0,0.0,3884.0,2590.0,10853.0,1447.0,923.0,1154.0,228.0,3758.0,111.0,2.0,878.0,180.0,1494.0,1253.0,97.0,274.0,3288.0,5.0,534.0,25.0,1208.0,3667.75,86.0,1452.0,325.0,227.0,11.0,805.0,36.0,29.0,5.0,534.0,6.0,580.0,1036.0,430.0,232.0
2020-07-05,53728.0,25193.0,4683.0,24248.0,516.0,192.0,12.0,0.0,3721.0,2439.0,8773.0,1607.0,840.0,1148.0,157.0,3685.0,178.0,9.0,423.0,63.0,2424.0,1226.0,70.0,208.0,2738.0,2.0,393.0,8.0,747.0,3580.0,57.0,1403.0,302.0,142.0,18.0,1022.0,42.0,21.0,3.0,523.0,5.0,706.0,1241.0,441.0,293.0
2020-07-06,43165.0,24454.0,4902.0,22251.0,352.0,208.0,1018.0,1244.0,3171.0,2632.0,8971.0,1209.0,585.0,1086.0,352.0,3025.0,42.0,6.0,422.0,174.0,2079.0,1212.0,47.0,176.0,3201.0,11.0,164.0,43.0,724.0,3486.0,69.0,1109.0,289.0,92.0,4.0,722.0,29.0,16.0,2.0,513.0,3.0,330.0,703.0,463.0,180.0
2020-07-07,57231.0,46699.0,6258.0,22753.0,581.0,137.0,454.0,341.0,4213.0,2979.0,10134.0,1268.0,569.0,1053.0,313.0,2462.0,0.0,16.0,865.0,188.0,1540.0,1036.0,54.0,208.0,3027.0,6.0,228.0,27.0,815.0,3392.0,52.0,1376.0,299.0,235.0,7.0,763.0,46.0,23.0,5.0,537.0,4.0,349.0,302.0,475.0,204.0
2020-07-08,60306.0,45250.0,6995.0,24879.0,635.0,193.0,822.0,383.0,4144.0,3604.0,8810.0,1853.0,835.0,1041.0,321.0,2064.0,65.0,5.0,0.0,240.0,2486.0,1439.0,129.0,207.0,3489.0,16.0,164.0,33.0,624.0,3036.0,53.0,0.0,357.0,330.0,4.0,550.0,52.0,24.0,5.0,542.0,8.0,535.0,1158.0,469.0,255.0
2020-07-09,59656.0,42962.0,7280.0,26506.0,642.0,214.0,444.0,543.0,5335.0,3663.0,13674.0,2657.0,828.0,1024.0,334.0,3133.0,87.0,10.0,976.0,330.0,1395.0,1129.0,88.0,355.0,3360.0,10.0,308.0,50.0,1247.0,3183.0,91.0,3688.0,266.0,195.0,23.0,406.0,84.0,13.0,5.0,548.0,3.0,526.0,1202.0,460.0,108.0
2020-07-10,68859.0,44311.0,6891.0,27114.0,512.0,276.0,714.0,852.0,6803.0,3367.0,12348.0,1611.0,831.0,1003.0,348.0,3058.0,147.0,3.0,797.0,292.0,1160.0,1452.0,104.0,430.0,2949.0,9.0,249.0,60.0,961.0,3159.0,116.0,1708.0,386.0,258.0,24.0,669.0,98.0,17.0,5.0,526.0,7.0,557.0,1125.0,434.0,118.0
2020-07-11,60439.0,34947.0,6094.0,28606.0,820.0,188.0,251.0,0.0,4856.0,3449.0,13497.0,1671.0,825.0,1016.0,240.0,2755.0,112.0,6.0,2191.0,211.0,1308.0,1635.0,127.0,386.0,2686.0,5.0,214.0,40.0,979.0,2994.0,140.0,1798.0,345.0,284.0,22.0,530.0,84.0,34.0,8.0,531.0,4.0,489.0,1199.0,470.0,70.0
2020-07-12,60132.0,23658.0,4482.0,28732.0,650.0,234.0,16.0,0.0,4813.0,2657.0,12058.0,1681.0,706.0,1012.0,214.0,3012.0,238.0,5.0,661.0,77.0,2037.0,987.0,66.0,407.0,2666.0,18.0,203.0,31.0,757.0,2779.0,50.0,0.0,287.0,174.0,17.0,507.0,128.0,14.0,5.0,520.0,2.0,577.0,1418.0,483.0,82.0
2020-07-13,59364.0,22893.0,4685.0,28498.0,530.0,169.0,1423.0,2045.0,3832.0,3099.0,11554.0,1282.0,638.0,1008.0,542.0,2616.0,0.0,13.0,589.0,159.0,747.0,1063.0,63.0,259.0,3099.0,39.0,191.0,23.0,387.0,2852.0,53.0,3502.0,279.0,57.0,10.0,489.0,32.0,8.0,9.0,529.0,3.0,182.0,974.0,494.0,144.0
2020-07-14,65662.0,42922.0,7051.0,29429.0,1244.0,114.0,62.0,666.0,5621.0,3645.0,10496.0,1591.0,646.0,992.0,426.0,1836.0,74.0,11.0,1111.0,234.0,539.0,1617.0,70.0,333.0,3163.0,4.0,161.0,57.0,1130.0,2692.0,52.0,1759.0,344.0,269.0,32.0,527.0,94.0,10.0,4.0,543.0,5.0,339.0,799.0,527.0,116.0
2020-07-15,66026.0,40142.0,6149.0,32676.0,538.0,162.0,726.0,875.0,5271.0,4236.0,12757.0,1522.0,848.0,947.0,406.0,1712.0,91.0,5.0,759.0,232.0,1305.0,1351.0,132.0,450.0,3533.0,13.0,165.0,27.0,1202.0,2671.0,126.0,1674.0,351.0,332.0,13.0,930.0,124.0,19.0,5.0,559.0,21.0,515.0,1366.0,554.0,116.0
2020-07-16,70814.0,43683.0,6406.0,34975.0,641.0,230.0,569.0,1361.0,8037.0,3637.0,13172.0,1574.0,861.0,933.0,482.0,2493.0,366.0,16.0,1036.0,267.0,2416.0,1938.0,142.0,624.0,2733.0,8.0,283.0,29.0,865.0,2764.0,86.0,1707.0,383.0,224.0,15.0,831.0,144.0,19.0,2.0,493.0,5.0,554.0,1072.0,585.0,167.0
2020-07-17,66472.0,34618.0,7257.0,35252.0,687.0,231.0,824.0,1400.0,8934.0,4518.0,13373.0,1462.0,826.0,926.0,529.0,2741.0,261.0,14.0,1079.0,298.0,1735.0,1946.0,92.0,597.0,3034.0,9.0,181.0,25.0,870.0,2613.0,98.0,1808.0,392.0,230.0,32.0,878.0,115.0,19.0,4.0,471.0,7.0,442.0,1370.0,593.0,101.0
2020-07-18,64322.0,25753.0,7615.0,38697.0,829.0,249.0,165.0,0.0,8560.0,3223.0,13285.0,1752.0,867.0,918.0,384.0,2407.0,207.0,22.0,938.0,196.0,2303.0,2036.0,110.0,661.0,2709.0,12.0,289.0,19.0,4233.0,2565.0,116.0,0.0,389.0,300.0,20.0,1048.0,172.0,24.0,8.0,497.0,14.0,461.0,1406.0,601.0,57.0
2020-07-19,58932.0,23412.0,5311.0,40425.0,726.0,218.0,4.0,0.0,6578.0,4231.0,13449.0,1639.0,744.0,924.0,253.0,2084.0,0.0,18.0,631.0,95.0,2152.0,1444.0,99.0,511.0,2459.0,26.0,221.0,24.0,635.0,2504.0,92.0,3135.0,396.0,186.0,10.0,1042.0,92.0,6.0,10.0,388.0,16.0,415.0,1336.0,535.0,156.0
2020-07-20,60663.0,22753.0,5172.0,37132.0,580.0,190.0,1911.0,4581.0,6727.0,4019.0,9300.0,1693.0,690.0,931.0,795.0,2099.0,388.0,6.0,607.0,196.0,1442.0,1409.0,43.0,418.0,2928.0,7.0,326.0,5.0,362.0,2429.0,25.0,1630.0,359.0,135.0,6.0,776.0,27.0,7.0,11.0,369.0,7.0,104.0,1101.0,607.0,186.0
2020-07-21,68194.0,46927.0,6859.0,37740.0,445.0,128.0,595.0,1358.0,7033.0,5344.0,8170.0,1655.0,687.0,928.0,460.0,1654.0,164.0,8.0,1597.0,325.0,1866.0,1366.0,108.0,632.0,3057.0,8.0,180.0,36.0,1190.0,2476.0,52.0,1685.0,352.0,327.0,36.0,734.0,69.0,24.0,10.0,352.0,5.0,273.0,841.0,587.0,150.0
2020-07-22,67545.0,66150.0,6019.0,45720.0,560.0,280.0,921.0,1357.0,7390.0,5782.0,13150.0,1882.0,841.0,902.0,382.0,1719.0,369.0,19.0,1040.0,330.0,1505.0,1778.0,141.0,795.0,2744.0,5.0,220.0,29.0,906.0,2331.0,108.0,0.0,426.0,356.0,17.0,757.0,183.0,29.0,24.0,391.0,3.0,439.0,1246.0,594.0,100.0
2020-07-23,67886.0,57326.0,8438.0,49310.0,769.0,306.0,1236.0,2615.0,7945.0,6127.0,13104.0,1906.0,874.0,913.0,736.0,2357.0,220.0,14.0,891.0,269.0,2121.0,1117.0,117.0,981.0,2856.0,12.0,302.0,33.0,1057.0,2238.0,104.0,3333.0,412.0,307.0,7.0,800.0,113.0,27.0,12.0,347.0,3.0,469.0,1572.0,612.0,147.0
2020-07-24,75147.0,56903.0,7573.0,48916.0,768.0,252.0,1091.0,2255.0,7168.0,5493.0,13944.0,1761.0,1004.0,937.0,437.0,2545.0,352.0,18.0,901.0,270.0,2054.0,1204.0,154.0,779.0,2548.0,19.0,570.0,25.0,1091.0,2378.0,81.0,1740.0,409.0,378.0,19.0,657.0,111.0,19.0,19.0,332.0,4.0,451.0,1462.0,675.0,133.0
2020-07-25,64200.0,47535.0,6751.0,48611.0,767.0,274.0,84.0,0.0,7254.0,4814.0,12204.0,1868.0,1144.0,921.0,336.0,2288.0,528.0,26.0,987.0,189.0,1968.0,1825.0,148.0,801.0,2520.0,18.0,811.0,31.0,1209.0,2201.0,77.0,1494.0,0.0,345.0,24.0,879.0,104.0,14.0,13.0,321.0,4.0,383.0,1819.0,605.0,109.0
2020-07-26,55839.0,22673.0,5480.0,49981.0,746.0,254.0,4.0,0.0,8181.0,4192.0,11233.0,1492.0,944.0,927.0,307.0,2198.0,299.0,11.0,658.0,115.0,2036.0,1148.0,110.0,839.0,2275.0,9.0,633.0,27.0,561.0,1968.0,65.0,1402.0,878.0,206.0,12.0,838.0,116.0,16.0,14.0,417.0,4.0,321.0,2012.0,593.0,130.0
2020-07-27,59724.0,28011.0,4973.0,44457.0,685.0,168.0,2488.0,6361.0,8125.0,4890.0,7096.0,1525.0,835.0,919.0,631.0,2133.0,402.0,13.0,467.0,194.0,1592.0,1752.0,65.0,600.0,2772.0,3.0,609.0,34.0,256.0,1993.0,24.0,1526.0,411.0,120.0,11.0,465.0,104.0,5.0,6.0,396.0,4.0,73.0,1248.0,616.0,139.0
2020-07-28,64831.0,54004.0,7208.0,51596.0,547.0,202.0,564.0,1828.0,10284.0,5939.0,7232.0,1748.0,934.0,963.0,377.0,1877.0,234.0,8.0,1118.0,250.0,1633.0,1146.0,132.0,985.0,2960.0,13.0,500.0,52.0,1142.0,1897.0,42.0,1544.0,379.0,367.0,37.0,719.0,126.0,14.0,8.0,412.0,4.0,239.0,534.0,642.0,311.0
2020-07-29,64129.0,55451.0,5752.0,50294.0,799.0,288.0,1470.0,2031.0,8670.0,5641.0,11362.0,2381.0,1048.0,942.0,501.0,1775.0,673.0,9.0,914.0,284.0,1813.0,1207.0,193.0,1270.0,3009.0,20.0,826.0,57.0,1154.0,1759.0,70.0,1472.0,372.0,426.0,13.0,484.0,192.0,14.0,10.0,363.0,21.0,308.0,1492.0,614.0,210.0
2020-07-30,69241.0,58055.0,7730.0,52783.0,847.0,382.0,1394.0,2789.0,9965.0,6377.0,11046.0,1904.0,1222.0,967.0,446.0,1961.0,671.0,19.0,1177.0,265.0,3888.0,1700.0,220.0,1308.0,2695.0,26.0,1046.0,65.0,1221.0,1629.0,78.0,1414.0,321.0,396.0,85.0,482.0,341.0,24.0,5.0,339.0,75.0,259.0,1733.0,602.0,274.0
2020-07-31,64576.0,53264.0,8458.0,61242.0,880.0,379.0,1303.0,3092.0,9488.0,5929.0,11014.0,2040.0,1104.0,982.0,452.0,2131.0,745.0,21.0,985.0,270.0,3980.0,1555.0,210.0,1586.0,2772.0,21.0,1063.0,76.0,963.0,1686.0,68.0,1289.0,339.0,390.0,38.0,588.0,131.0,17.0,8.0,318.0,8.0,354.0,1734.0,563.0,224.0
2020-08-01,57578.0,41541.0,9556.0,54735.0,761.0,295.0,62.0,0.0,10673.0,5241.0,10107.0,1560.0,1205.0,996.0,254.0,1991.0,651.0,21.0,877.0,146.0,4878.0,2004.0,180.0,1534.0,2199.0,17.0,693.0,110.0,1190.0,1573.0,85.0,0.0,330.0,380.0,44.0,671.0,147.0,15.0,3.0,279.0,16.0,291.0,1766.0,556.0,315.0
2020-08-02,47109.0,24066.0,4853.0,52972.0,743.0,238.0,3.0,0.0,11470.0,5376.0,8195.0,1519.0,1152.0,987.0,184.0,2073.0,447.0,9.0,0.0,119.0,4953.0,1360.0,138.0,1331.0,886.0,9.0,522.0,75.0,327.0,1357.0,36.0,933.5,311.0,249.0,53.0,512.0,159.0,9.0,6.0,286.0,18.0,209.0,828.0,515.0,246.0
2020-08-03,41684.0,20106.0,4767.0,52050.0,939.0,159.0,3361.0,8532.0,10199.0,4824.0,5377.0,1679.0,1020.0,995.0,267.0,1762.0,465.0,9.0,809.0,204.0,3145.0,1693.0,66.0,965.0,1356.0,4.0,659.0,75.0,236.0,1258.0,34.0,1867.0,258.0,120.0,46.0,597.0,80.0,1.0,2.0,241.0,7.0,52.0,874.0,507.0,418.0
2020-08-04,61657.0,56283.0,6148.0,52509.0,670.0,190.0,969.0,5760.0,7129.0,6792.0,4456.0,1922.0,1099.0,1083.0,689.0,1469.0,334.0,9.0,922.0,255.0,6263.0,1515.0,130.0,1246.0,1918.0,19.0,1021.0,118.0,823.0,1363.0,24.0,1434.0,287.0,332.0,45.0,505.0,128.0,9.0,3.0,226.0,14.0,196.0,1178.0,532.0,259.0
2020-08-05,54348.0,56169.0,6139.0,56282.0,894.0,384.0,1708.0,2953.0,10735.0,7147.0,8559.0,1815.0,1289.0,1178.0,358.0,1761.0,510.0,11.0,903.0,303.0,3387.0,1780.0,181.0,1355.0,2654.0,17.0,1283.0,118.0,1144.0,1368.0,58.0,2861.0,295.0,408.0,50.0,799.0,208.0,18.0,15.0,193.0,18.0,288.0,1365.0,551.0,381.0
2020-08-06,60179.0,53989.0,6590.0,62538.0,950.0,401.0,1601.0,4088.0,11996.0,7513.0,8307.0,1882.0,1346.0,1153.0,333.0,1948.0,858.0,33.0,1671.0,297.0,3480.0,1282.0,181.0,1485.0,2977.0,41.0,1144.0,150.0,830.0,1402.0,28.0,2590.0,299.0,406.0,69.0,657.0,315.0,15.0,9.0,144.0,29.0,233.0,876.0,571.0,360.0
2020-08-07,60587.0,49403.0,6717.0,61537.0,872.0,552.0,2382.0,4507.0,9494.0,7482.0,7292.0,2473.0,1503.0,1185.0,442.0,2154.0,768.0,24.0,1432.0,195.0,3294.0,1468.0,161.0,1605.0,2851.0,14.0,1018.0,147.0,931.0,1567.0,62.0,2404.0,276.0,362.0,98.0,610.0,133.0,10.0,7.0,129.0,19.0,166.0,1173.0,529.0,464.0
2020-08-08,63933.0,46389.0,6495.0,64399.0,759.0,347.0,69.0,0.0,9666.0,6134.0,7712.0,2277.0,1516.0,1172.0,239.0,2198.0,617.0,32.0,1603.0,134.0,4131.0,1164.0,182.0,1571.0,2611.0,22.0,1345.0,151.0,919.0,1469.0,77.0,2009.0,255.0,453.0,174.0,608.0,197.0,14.0,3.0,105.0,34.0,200.0,1069.0,538.0,378.0
2020-08-09,54267.0,22730.0,4376.0,62064.0,1062.0,463.0,6.0,0.0,10611.0,4688.0,6671.0,1893.0,1233.0,1182.0,223.0,2033.0,751.0,43.0,887.0,53.0,3028.0,944.0,152.0,1441.0,2487.0,19.0,1230.0,202.0,416.0,1428.0,61.0,1883.0,236.0,217.0,68.0,481.0,202.0,2.0,9.0,87.0,21.0,225.0,954.0,467.0,380.0
2020-08-10,51617.0,26506.0,5558.0,53601.0,818.0,259.0,4717.0,8618.0,10142.0,7369.0,3739.0,1687.0,1045.0,1193.0,583.0,1988.0,468.0,35.0,242.0,116.0,6725.0,1636.0,105.0,838.0,2907.0,20.0,826.0,126.0,382.0,1257.0,45.0,900.0,163.0,181.0,56.0,418.0,327.0,6.0,25.0,79.0,15.0,23.0,767.0,552.0,338.0
2020-08-11,56955.0,50520.0,6686.0,60963.0,1148.0,412.0,1408.0,3632.0,12830.0,7043.0,2511.0,1693.0,1211.0,1183.0,362.0,1572.0,388.0,15.0,862.0,210.0,2900.0,1693.0,187.0,697.0,2996.0,21.0,1132.0,193.0,979.0,1521.0,91.0,779.0,235.0,382.0,33.0,531.0,285.0,17.0,14.0,84.0,25.0,160.0,595.0,492.0,638.0
2020-08-12,55244.0,54954.0,5858.0,66999.0,1009.0,476.0,2577.0,3172.0,12066.0,7663.0,2810.0,1942.0,1481.0,1212.0,333.0,1552.0,639.0,22.0,1547.0,171.0,4211.0,1743.0,274.0,979.0,2995.0,42.0,1499.0,235.0,1123.0,1569.0,130.0,2114.0,254.0,474.0,37.0,254.0,499.0,31.0,14.0,93.0,34.0,201.0,1130.0,495.0,484.0
2020-08-13,51656.0,60713.0,7371.0,64553.0,1131.0,522.0,2670.0,7550.0,11286.0,7498.0,3946.0,2098.0,1632.0,1243.0,494.0,1866.0,544.0,45.0,1233.0,0.0,3777.0,1388.0,234.0,1172.0,2617.0,67.0,1241.0,204.0,1195.0,1482.0,180.0,1489.0,247.0,390.0,91.0,385.0,371.0,29.0,5.0,91.0,16.0,229.0,910.0,488.0,525.0
2020-08-14,70125.0,49407.0,5618.0,64732.0,1442.0,574.0,2887.0,5479.0,11306.0,6365.0,6275.0,2307.0,1781.0,1226.0,412.0,2077.0,922.0,40.0,1066.0,350.0,6134.0,1491.0,268.0,1356.0,2766.0,56.0,1306.0,251.0,1144.0,1383.0,208.0,1410.0,235.0,396.0,66.0,425.0,633.0,37.0,23.0,103.0,35.0,276.0,1354.0,477.0,594.0
2020-08-15,52394.0,36881.0,6345.0,64030.0,1015.0,629.0,3210.0,0.0,11578.0,6663.0,4513.0,2345.0,1878.0,1256.0,210.0,1791.0,756.0,24.0,1279.0,90.0,4258.0,1196.0,253.0,1231.0,2644.0,120.0,1776.0,226.0,885.0,1413.0,162.0,1267.0,238.0,422.0,196.0,512.0,359.0,32.0,15.0,89.0,35.0,196.0,1057.0,469.0,468.0
